u,v,weight
27,530,0.0277777777777778
27,535,0.0363756613756614
27,537,0.1107659052781
27,538,0.0535153545814527
27,545,0.0263157894736842
27,549,0.0400793650793651
27,55,0.024390243902439
27,550,0.184145921441747
27,555,0.107578090787046
27,556,0.157830131968063
27,558,0.108041250898394
27,559,0.0363756613756614
27,560,0.0277777777777778
27,563,0.024390243902439
27,567,0.0357142857142857
27,569,0.024390243902439
27,57,0.113551196875359
27,572,0.165799874124037
27,576,0.0158730158730159
27,580,0.129424212748375
27,586,0.024390243902439
27,59,0.165799874124037
27,590,0.113551196875359
27,595,0.111242394566557
27,597,0.0263157894736842
27,601,0.0870080111459422
27,602,0.269742397578755
27,605,0.0343915343915344
27,606,0.0950888192267503
27,607,0.113551196875359
27,608,0.0708480459632533
27,611,0.0489802071891624
27,614,0.0222222222222222
27,617,0.0872455133116114
27,618,0.0876330876330876
27,619,0.100500074638006
27,620,0.107578090787046
27,624,0.0573300573300573
27,627,0.0804440055592129
27,63,0.0829881275003226
27,630,0.0947726392848344
27,638,0.024390243902439
27,643,0.0149253731343284
27,648,0.0466124661246612
27,653,0.0585978835978836
27,657,0.0535153545814527
27,668,0.0178571428571429
27,669,0.0363756613756614
27,67,0.024390243902439
27,670,0.0668373500463053
27,673,0.0263157894736842
27,674,0.0277777777777778
27,676,0.165799874124037
27,678,0.0277777777777778
27,683,0.0876330876330876
27,685,0.0357142857142857
27,688,0.0876330876330876
27,69,0.0178571428571429
27,694,0.0263157894736842
27,695,0.0263157894736842
27,698,0.0701970443349754
27,70,0.212412340248698
27,700,0.148431635727461
27,71,0.113551196875359
27,77,0.130803104941036
27,79,0.075632696999547
27,83,0.16496968361981
27,84,0.0277777777777778
27,86,0.0481859410430839
27,89,0.0149253731343284
27,93,0.0876330876330876
27,94,0.123481937705931
27,96,0.0466124661246612
270,276,0.126636725343622
270,277,0.0208333333333333
270,278,0.025
270,281,0.0374125874125874
270,284,0.025
270,286,0.024390243902439
270,287,0.0256410256410256
270,293,0.132213648420545
270,298,0.0208333333333333
270,299,0.024390243902439
270,300,0.0481997677119628
270,305,0.109395346033277
270,306,0.0208333333333333
270,308,0.0238095238095238
270,311,0.0725900116144019
270,313,0.0725900116144019
270,316,0.116684413559692
270,318,0.161625413126427
270,323,0.154003159722251
270,324,0.02
270,325,0.0754873000562656
270,330,0.10896083632392
270,333,0.150011739443788
270,336,0.0922003284072249
270,340,0.024390243902439
270,344,0.024390243902439
270,346,0.02
270,347,0.02
270,349,0.146636725343622
270,350,0.172277750984648
270,351,0.0865726227795193
270,354,0.02
270,356,0.0925900116144019
270,358,0.0836229652041258
270,359,0.0511494252873563
270,366,0.045
270,369,0.20168951569053
270,371,0.0481997677119628
270,372,0.0400641025641026
270,373,0.024390243902439
270,377,0.0582459207459207
270,381,0.02
270,384,0.185434936935951
270,385,0.0481997677119628
270,386,0.0922941696572528
270,387,0.024390243902439
270,388,0.024390243902439
270,389,0.024390243902439
270,395,0.025
270,400,0.02
270,406,0.024390243902439
270,408,0.0400641025641026
270,409,0.02
270,411,0.161625413126427
270,413,0.024390243902439
270,416,0.0208333333333333
270,417,0.0481997677119628
270,418,0.02
270,419,0.20168951569053
270,423,0.079443034249347
270,424,0.0711494252873563
270,427,0.024390243902439
270,429,0.0949589490968801
270,430,0.0192307692307692
270,431,0.02
270,434,0.045
270,437,0.109395346033277
270,438,0.025
270,439,0.132213648420545
270,449,0.0238095238095238
270,453,0.02
270,454,0.0374125874125874
270,456,0.025
270,459,0.126202215634264
270,464,0.116103693466777
270,469,0.0192307692307692
270,473,0.024390243902439
270,476,0.0754873000562656
270,482,0.024390243902439
270,484,0.20168951569053
270,485,0.172277750984648
270,491,0.025
270,493,0.0883908045977011
270,495,0.0725900116144019
270,499,0.02
270,501,0.024390243902439
270,505,0.02
270,509,0.0481997677119628
270,510,0.025
270,512,0.20168951569053
270,518,0.024390243902439
270,519,0.126636725343622
270,520,0.0885620126999437
270,522,0.02
270,524,0.0922003284072249
270,525,0.0208333333333333
270,529,0.0208333333333333
270,532,0.024390243902439
270,542,0.0481997677119628
270,544,0.180856182357197
270,545,0.025
270,549,0.02
270,552,0.0400641025641026
270,553,0.025
270,556,0.024390243902439
270,557,0.025
270,559,0.024390243902439
270,560,0.02
270,564,0.10896083632392
270,565,0.180856182357197
270,566,0.130193635912728
270,568,0.024390243902439
270,571,0.0582459207459207
270,577,0.226079759592969
270,579,0.0181818181818182
270,581,0.0481997677119628
270,582,0.025
270,584,0.161625413126427
270,585,0.025
270,588,0.126202215634264
270,589,0.024390243902439
270,590,0.024390243902439
270,591,0.02
270,596,0.025
270,598,0.0400641025641026
270,603,0.109395346033277
270,611,0.0666531440162272
270,617,0.0656410256410256
270,618,0.114031830238727
270,619,0.02
270,624,0.0725900116144019
270,627,0.024390243902439
270,630,0.02
270,632,0.02
270,634,0.0400641025641026
270,639,0.024390243902439
270,641,0.02
270,648,0.025
270,650,0.125803392010289
270,652,0.0208333333333333
270,653,0.025
270,655,0.075052790346908
270,656,0.0921539667229322
270,658,0.045
270,659,0.180856182357197
270,661,0.0172413793103448
270,662,0.024390243902439
270,663,0.0481997677119628
270,667,0.0400641025641026
270,669,0.0865726227795193
270,672,0.0400641025641026
270,674,0.024390243902439
270,681,0.0238095238095238
270,682,0.02
270,692,0.02
270,693,0.0208333333333333
270,695,0.0725900116144019
270,696,0.02
270,699,0.174003159722251
271,275,0.0625087308435022
271,278,0.0277777777777778
271,283,0.0142857142857143
271,284,0.0482230165577879
271,289,0.0175438596491228
271,290,0.155186116478634
271,291,0.155186116478634
271,292,0.121248814206561
271,301,0.0418837348414813
271,302,0.0791638721216186
271,308,0.0454551634129099
271,310,0.0420849420849421
271,318,0.0142857142857143
271,327,0.0420849420849421
271,329,0.0926773856351321
271,332,0.0420849420849421
271,333,0.0135135135135135
271,336,0.0142857142857143
271,337,0.155186116478634
271,347,0.155186116478634
271,357,0.027598020555767
271,359,0.0142857142857143
271,361,0.0420849420849421
271,363,0.0418837348414813
271,366,0.0142857142857143
271,368,0.0319416498993964
271,371,0.0140845070422535
271,373,0.0142857142857143
271,374,0.112642256829512
271,376,0.0541638721216186
271,379,0.0163934426229508
271,380,0.0175438596491228
271,384,0.0142857142857143
271,395,0.0277777777777778
271,396,0.0142857142857143
271,397,0.121248814206561
271,399,0.0175438596491228
271,400,0.0319416498993964
271,401,0.0277777777777778
271,410,0.0175438596491228
271,412,0.0277777777777778
271,417,0.0175438596491228
271,421,0.0453216374269006
271,423,0.0791638721216186
271,424,0.0420849420849421
271,428,0.0454551634129099
271,429,0.0135135135135135
271,440,0.0140845070422535
271,441,0.0420849420849421
271,447,0.0285714285714286
271,448,0.0140845070422535
271,449,0.0926773856351321
271,457,0.0791638721216186
271,459,0.0277992277992278
271,463,0.0135135135135135
271,464,0.0454551634129099
271,469,0.0339373022720736
271,471,0.0135135135135135
271,473,0.0140845070422535
271,477,0.0339373022720736
271,480,0.0783916713494178
271,481,0.155186116478634
271,486,0.0339373022720736
271,489,0.0277777777777778
271,491,0.0625087308435022
271,502,0.0339373022720736
271,504,0.0175438596491228
271,505,0.0339373022720736
271,506,0.155186116478634
271,507,0.0277777777777778
271,509,0.0494855095485192
271,522,0.0163934426229508
271,524,0.0449648711943794
271,534,0.0135135135135135
271,536,0.0926773856351321
271,543,0.0454551634129099
271,545,0.0277777777777778
271,546,0.103800022134794
271,551,0.0472222222222222
271,553,0.13574167203419
271,555,0.0740265919843385
271,557,0.0277777777777778
271,560,0.0625087308435022
271,561,0.0676773856351321
271,564,0.0140845070422535
271,576,0.0142857142857143
271,579,0.0142857142857143
271,583,0.0175438596491228
271,585,0.0277777777777778
271,594,0.0597408776986242
271,595,0.0748202427779893
271,596,0.0277777777777778
271,597,0.107963894256412
271,600,0.025
271,602,0.0904200346072893
271,608,0.0319416498993964
271,610,0.0472222222222222
271,616,0.0142857142857143
271,617,0.112642256829512
271,620,0.0904200346072893
271,623,0.0482230165577879
271,632,0.0142857142857143
271,633,0.0625087308435022
271,636,0.155186116478634
271,640,0.0449648711943794
271,641,0.121248814206561
271,642,0.0339373022720736
271,644,0.0175438596491228
271,645,0.0791638721216186
271,646,0.0926773856351321
271,648,0.0277777777777778
271,649,0.0926773856351321
271,650,0.0163934426229508
271,658,0.0277777777777778
271,659,0.0163934426229508
271,660,0.0178571428571429
271,664,0.0472222222222222
271,665,0.155186116478634
271,670,0.0142857142857143
271,677,0.0339373022720736
271,679,0.130186116478634
271,682,0.0339373022720736
271,690,0.0901067513992692
271,692,0.0163934426229508
271,694,0.0740265919843385
271,696,0.0339373022720736
271,699,0.0163934426229508
272,345,0.0909090909090909
272,348,0.181818181818182
272,401,0.0909090909090909
272,409,0.0909090909090909
272,517,0.181818181818182
272,592,0.0909090909090909
273,290,0.0606060606060606
273,320,0.0430157261794635
273,324,0.0303030303030303
273,331,0.0606060606060606
273,335,0.0430157261794635
273,354,0.0212765957446809
273,355,0.0430157261794635
273,379,0.0430157261794635
273,392,0.0217391304347826
273,404,0.0606060606060606
273,406,0.0212765957446809
273,436,0.0606060606060606
273,442,0.0606060606060606
273,446,0.0606060606060606
273,451,0.0217391304347826
273,458,0.0430157261794635
273,477,0.0430157261794635
273,497,0.0430157261794635
273,507,0.0430157261794635
273,528,0.0430157261794635
273,537,0.0430157261794635
273,540,0.0217391304347826
273,549,0.0212765957446809
273,550,0.0606060606060606
273,556,0.0606060606060606
273,558,0.0606060606060606
273,569,0.0430157261794635
273,579,0.0212765957446809
273,591,0.0217391304347826
273,596,0.0430157261794635
273,601,0.0303030303030303
273,602,0.0303030303030303
273,606,0.0606060606060606
273,613,0.0430157261794635
273,618,0.0606060606060606
273,619,0.0303030303030303
273,624,0.0303030303030303
273,625,0.0430157261794635
273,630,0.0515796260477112
273,631,0.0430157261794635
273,635,0.0217391304347826
273,654,0.0430157261794635
273,670,0.0212765957446809
273,673,0.0430157261794635
273,683,0.0606060606060606
273,688,0.0606060606060606
273,691,0.0212765957446809
273,700,0.0606060606060606
274,278,0.0739071521149994
274,279,0.0618836507077653
274,280,0.0294117647058824
274,281,0.024390243902439
274,284,0.024390243902439
274,293,0.0495169082125604
274,301,0.0532212885154062
274,303,0.0380986937590711
274,312,0.024390243902439
274,313,0.0658764715368489
274,315,0.0380986937590711
274,318,0.0277777777777778
274,323,0.0771680216802168
274,324,0.0848378241938537
274,326,0.184433336759416
274,327,0.0495169082125604
274,328,0.0238095238095238
274,331,0.024390243902439
274,339,0.0598378241938537
274,340,0.0811144199385346
274,342,0.0739071521149994
274,343,0.0192307692307692
274,346,0.0811144199385346
274,351,0.025
274,352,0.0277777777777778
274,356,0.0811144199385346
274,358,0.0277777777777778
274,359,0.0294117647058824
274,360,0.0430157261794635
274,361,0.0294117647058824
274,362,0.0488095238095238
274,363,0.0238095238095238
274,367,0.0212765957446809
274,373,0.0764203117144294
274,374,0.0789286729184427
274,379,0.0217391304347826
274,384,0.0188679245283019
274,385,0.0217391304347826
274,391,0.0461293743372216
274,393,0.0815797863860992
274,398,0.0212765957446809
274,403,0.0495169082125604
274,404,0.114685995346373
274,407,0.0869082175685949
274,411,0.024390243902439
274,415,0.0765873015873016
274,417,0.024390243902439
274,418,0.0765873015873016
274,420,0.0765873015873016
274,424,0.0277777777777778
274,425,0.024390243902439
274,431,0.126104209799862
274,432,0.0294117647058824
274,436,0.127243794275756
274,438,0.0455486542443064
274,442,0.0461293743372216
274,443,0.0277777777777778
274,450,0.0765873015873016
274,454,0.0294117647058824
274,455,0.024390243902439
274,467,0.0380986937590711
274,468,0.0466457023060797
274,469,0.025
274,473,0.0192307692307692
274,474,0.0217391304347826
274,477,0.0488095238095238
274,478,0.0811144199385346
274,487,0.184433336759416
274,488,0.103318916820882
274,490,0.0811144199385346
274,491,0.024390243902439
274,492,0.0430157261794635
274,493,0.0815769546286363
274,495,0.0294117647058824
274,496,0.0765873015873016
274,500,0.0618836507077653
274,502,0.0430157261794635
274,509,0.0765873015873016
274,511,0.0891451005166851
274,513,0.0571895424836601
274,520,0.0707935039572412
274,535,0.0571895424836601
274,542,0.024390243902439
274,545,0.0958180708180708
274,547,0.0952882362427313
274,548,0.0430157261794635
274,556,0.0765873015873016
274,559,0.0277777777777778
274,561,0.0192307692307692
274,562,0.0380986937590711
274,567,0.024390243902439
274,568,0.0488095238095238
274,569,0.024390243902439
274,570,0.0406070549630845
274,572,0.0488095238095238
274,573,0.0461293743372216
274,574,0.0618836507077653
274,575,0.0456668396471199
274,577,0.0217391304347826
274,578,0.160043092856977
274,580,0.105999066293184
274,581,0.0238095238095238
274,582,0.0217391304347826
274,584,0.0212765957446809
274,586,0.100977545489741
274,589,0.0598378241938537
274,592,0.024390243902439
274,594,0.0294117647058824
274,599,0.0380986937590711
274,600,0.0811144199385346
274,601,0.0188679245283019
274,605,0.0294117647058824
274,606,0.0811144199385346
274,615,0.0277777777777778
274,616,0.0192307692307692
274,617,0.0217391304347826
274,620,0.0789286729184427
274,621,0.0217391304347826
274,625,0.024390243902439
274,626,0.0811144199385346
274,628,0.0380986937590711
274,629,0.0456668396471199
274,636,0.0765873015873016
274,639,0.0238095238095238
274,640,0.0811144199385346
274,641,0.0212765957446809
274,642,0.0277777777777778
274,650,0.0217391304347826
274,661,0.0294117647058824
274,663,0.13038647843816
274,665,0.0238095238095238
274,666,0.0380986937590711
274,668,0.0277777777777778
274,669,0.0277777777777778
274,676,0.109354732406414
274,677,0.0461293743372216
274,687,0.0217391304347826
274,691,0.0495169082125604
274,694,0.0571895424836601
274,695,0.0598378241938537
274,696,0.0461293743372216
274,698,0.0495169082125604
274,699,0.0217391304347826
275,279,0.0440891472868217
275,282,0.0208333333333333
275,283,0.0142857142857143
275,284,0.0482230165577879
275,289,0.0383771929824561
275,290,0.0625087308435022
275,291,0.0847309530657244
275,292,0.0285714285714286
275,295,0.0208333333333333
275,301,0.0142857142857143
275,310,0.0285714285714286
275,318,0.0142857142857143
275,319,0.0222222222222222
275,320,0.0895671834625323
275,327,0.0285714285714286
275,332,0.0285714285714286
275,336,0.0142857142857143
275,337,0.0625087308435022
275,343,0.0222222222222222
275,345,0.0208333333333333
275,347,0.0625087308435022
275,350,0.0232558139534884
275,359,0.0142857142857143
275,360,0.0440891472868217
275,361,0.0285714285714286
275,363,0.0142857142857143
275,366,0.0142857142857143
275,371,0.0222222222222222
275,373,0.0142857142857143
275,374,0.0449648711943794
275,375,0.0222222222222222
275,379,0.0396492565764392
275,380,0.0175438596491228
275,384,0.0142857142857143
275,386,0.0895671834625323
275,390,0.0454780361757106
275,396,0.0142857142857143
275,397,0.0285714285714286
275,399,0.0175438596491228
275,404,0.0232558139534884
275,405,0.0465116279069767
275,406,0.0232558139534884
275,410,0.0175438596491228
275,413,0.068733850129199
275,415,0.0430555555555556
275,417,0.0175438596491228
275,421,0.0175438596491228
275,424,0.0285714285714286
275,426,0.0465116279069767
275,427,0.0222222222222222
275,432,0.0222222222222222
275,434,0.0222222222222222
275,435,0.0208333333333333
275,438,0.0465116279069767
275,441,0.0285714285714286
275,447,0.0740494647471392
275,449,0.0222222222222222
275,452,0.068733850129199
275,459,0.0142857142857143
275,469,0.0339373022720736
275,474,0.0232558139534884
275,477,0.054770635605407
275,480,0.0740494647471392
275,481,0.0625087308435022
275,482,0.0430555555555556
275,486,0.0339373022720736
275,491,0.0625087308435022
275,498,0.0208333333333333
275,500,0.0673449612403101
275,502,0.0780264495588953
275,503,0.0232558139534884
275,504,0.0383771929824561
275,505,0.054770635605407
275,506,0.0625087308435022
275,509,0.0175438596491228
275,513,0.0232558139534884
275,522,0.0163934426229508
275,524,0.0449648711943794
275,546,0.0625087308435022
275,553,0.0625087308435022
275,555,0.0285714285714286
275,556,0.0208333333333333
275,557,0.0208333333333333
275,560,0.0625087308435022
275,563,0.0208333333333333
275,576,0.0142857142857143
275,578,0.0895671834625323
275,579,0.0142857142857143
275,583,0.0383771929824561
275,586,0.0208333333333333
275,594,0.0142857142857143
275,597,0.152075914306035
275,602,0.0449648711943794
275,613,0.0232558139534884
275,614,0.0232558139534884
275,616,0.0365079365079365
275,617,0.0449648711943794
275,619,0.0673449612403101
275,620,0.0449648711943794
275,621,0.0232558139534884
275,623,0.0482230165577879
275,632,0.060797342192691
275,633,0.107986767019213
275,636,0.0625087308435022
275,640,0.0449648711943794
275,641,0.0285714285714286
275,642,0.0339373022720736
275,644,0.0383771929824561
275,650,0.0396492565764392
275,654,0.0232558139534884
275,659,0.0163934426229508
275,663,0.0232558139534884
275,665,0.152075914306035
275,670,0.0142857142857143
275,675,0.0232558139534884
275,677,0.0339373022720736
275,679,0.0625087308435022
275,682,0.0339373022720736
275,690,0.0625087308435022
275,691,0.0465116279069767
275,692,0.0163934426229508
275,694,0.0285714285714286
275,696,0.0339373022720736
275,698,0.0208333333333333
275,699,0.0396492565764392
275,700,0.068733850129199
276,277,0.0208333333333333
276,281,0.0578207506778935
276,293,0.0865726227795193
276,296,0.0204081632653061
276,298,0.0412414965986395
276,305,0.129803509298583
276,306,0.0412414965986395
276,316,0.0172413793103448
276,318,0.0865726227795193
276,323,0.126211555275595
276,325,0.0958954633215717
276,330,0.0339080459770115
276,333,0.0511494252873563
276,336,0.0683908045977011
276,349,0.147044888608928
276,350,0.126636725343622
276,351,0.0865726227795193
276,358,0.035423197492163
276,359,0.0511494252873563
276,369,0.147044888608928
276,372,0.0604722658294087
276,377,0.0786540840112269
276,384,0.0865726227795193
276,386,0.0172413793103448
276,408,0.0604722658294087
276,411,0.0865726227795193
276,416,0.0208333333333333
276,419,0.147044888608928
276,424,0.0511494252873563
276,429,0.0511494252873563
276,430,0.0396389324960753
276,437,0.129803509298583
276,439,0.0865726227795193
276,454,0.0578207506778935
276,459,0.0511494252873563
276,464,0.0172413793103448
276,469,0.0396389324960753
276,476,0.0958954633215717
276,484,0.147044888608928
276,485,0.147044888608928
276,493,0.0683908045977011
276,512,0.147044888608928
276,519,0.147044888608928
276,520,0.0885620126999437
276,524,0.0683908045977011
276,525,0.0412414965986395
276,529,0.0412414965986395
276,544,0.105803392010289
276,552,0.0604722658294087
276,564,0.0339080459770115
276,565,0.126211555275595
276,566,0.126211555275595
276,571,0.0786540840112269
276,577,0.126636725343622
276,579,0.0181818181818182
276,584,0.0865726227795193
276,588,0.0511494252873563
276,598,0.0604722658294087
276,603,0.129803509298583
276,611,0.0172413793103448
276,618,0.0683908045977011
276,634,0.0604722658294087
276,650,0.105803392010289
276,652,0.0412414965986395
276,656,0.112562129988238
276,659,0.105803392010289
276,661,0.0172413793103448
276,667,0.0604722658294087
276,669,0.0865726227795193
276,672,0.0604722658294087
276,693,0.0208333333333333
276,699,0.105803392010289
277,298,0.0208333333333333
277,305,0.0208333333333333
277,306,0.0208333333333333
277,325,0.0208333333333333
277,349,0.0208333333333333
277,350,0.0208333333333333
277,369,0.0208333333333333
277,372,0.0208333333333333
277,377,0.0208333333333333
277,408,0.0208333333333333
277,416,0.0208333333333333
277,419,0.0208333333333333
277,437,0.0208333333333333
277,476,0.0208333333333333
277,484,0.0208333333333333
277,485,0.0208333333333333
277,512,0.0208333333333333
277,519,0.0208333333333333
277,525,0.0208333333333333
277,529,0.0208333333333333
277,552,0.0208333333333333
277,571,0.0208333333333333
277,577,0.0208333333333333
277,598,0.0208333333333333
277,603,0.0208333333333333
277,634,0.0208333333333333
277,652,0.0208333333333333
277,656,0.0208333333333333
277,667,0.0208333333333333
277,672,0.0208333333333333
277,693,0.0208333333333333
278,281,0.024390243902439
278,284,0.049390243902439
278,293,0.0217391304347826
278,312,0.024390243902439
278,323,0.0521680216802168
278,326,0.0461293743372216
278,327,0.0217391304347826
278,331,0.024390243902439
278,342,0.0461293743372216
278,352,0.0277777777777778
278,366,0.025
278,374,0.0217391304347826
278,379,0.0217391304347826
278,385,0.0217391304347826
278,391,0.0461293743372216
278,393,0.024390243902439
278,395,0.0527777777777778
278,401,0.0277777777777778
278,403,0.0217391304347826
278,404,0.0277777777777778
278,411,0.024390243902439
278,412,0.0277777777777778
278,415,0.0277777777777778
278,417,0.024390243902439
278,418,0.0277777777777778
278,420,0.0277777777777778
278,421,0.0277777777777778
278,425,0.024390243902439
278,431,0.0495169082125604
278,434,0.025
278,436,0.0461293743372216
278,438,0.0467391304347826
278,442,0.0461293743372216
278,443,0.0277777777777778
278,450,0.0277777777777778
278,455,0.024390243902439
278,456,0.025
278,487,0.0461293743372216
278,488,0.0461293743372216
278,489,0.0277777777777778
278,491,0.049390243902439
278,493,0.0217391304347826
278,496,0.0277777777777778
278,507,0.0277777777777778
278,509,0.0277777777777778
278,510,0.025
278,511,0.0461293743372216
278,520,0.0277777777777778
278,542,0.024390243902439
278,545,0.0805555555555555
278,546,0.0277777777777778
278,553,0.0527777777777778
278,556,0.0277777777777778
278,557,0.0527777777777778
278,567,0.024390243902439
278,569,0.024390243902439
278,573,0.0461293743372216
278,575,0.024390243902439
278,578,0.0217391304347826
278,582,0.0467391304347826
278,585,0.0527777777777778
278,586,0.0521680216802168
278,592,0.024390243902439
278,596,0.0527777777777778
278,615,0.0277777777777778
278,617,0.0217391304347826
278,620,0.0217391304347826
278,621,0.0217391304347826
278,625,0.024390243902439
278,629,0.024390243902439
278,636,0.0277777777777778
278,642,0.0277777777777778
278,648,0.0527777777777778
278,653,0.025
278,658,0.0527777777777778
278,663,0.0217391304347826
278,676,0.0217391304347826
278,677,0.0461293743372216
278,691,0.0217391304347826
278,696,0.0461293743372216
278,698,0.0495169082125604
278,699,0.0217391304347826
279,280,0.0675615807194755
279,282,0.0883949140528088
279,289,0.0471491228070175
279,295,0.0208333333333333
279,303,0.276785445603718
279,308,0.0675615807194755
279,313,0.0188679245283019
279,315,0.0451837140019861
279,317,0.100250626566416
279,320,0.131258571143552
279,324,0.0406070549630845
279,326,0.0618836507077653
279,335,0.0871694238567303
279,339,0.0406070549630845
279,340,0.0618836507077653
279,345,0.092603668261563
279,346,0.114515229655134
279,350,0.0232558139534884
279,353,0.0490430622009569
279,354,0.0871694238567303
279,355,0.0871694238567303
279,356,0.0618836507077653
279,357,0.0675615807194755
279,359,0.0263157894736842
279,360,0.0871048734662852
279,362,0.0526315789473684
279,367,0.0212765957446809
279,373,0.0871694238567303
279,377,0.190909090909091
279,379,0.0691794465644275
279,383,0.0454545454545455
279,384,0.0451837140019861
279,386,0.0440891472868217
279,387,0.0263157894736842
279,388,0.0717703349282297
279,393,0.1
279,396,0.0871694238567303
279,397,0.147869674185464
279,398,0.0212765957446809
279,401,0.0263157894736842
279,404,0.0421237384817903
279,405,0.0232558139534884
279,406,0.0871694238567303
279,407,0.334178929312991
279,409,0.0263157894736842
279,413,0.0232558139534884
279,415,0.0208333333333333
279,417,0.0476190476190476
279,426,0.0232558139534884
279,431,0.215311004784689
279,433,0.120193159666844
279,435,0.0208333333333333
279,436,0.0618836507077653
279,438,0.0232558139534884
279,448,0.0675615807194755
279,450,0.238528138528139
279,452,0.110425237810219
279,463,0.0185185185185185
279,467,0.0188679245283019
279,468,0.0188679245283019
279,471,0.409188374977849
279,472,0.0675615807194755
279,474,0.044994944388271
279,476,0.238528138528139
279,477,0.0816869677163795
279,478,0.0618836507077653
279,482,0.0208333333333333
279,484,0.124401913875598
279,485,0.315311004784689
279,487,0.109502698326813
279,490,0.0618836507077653
279,492,0.0430157261794635
279,493,0.0406070549630845
279,497,0.0381263616557734
279,498,0.0208333333333333
279,500,0.105972797994587
279,502,0.0871048734662852
279,503,0.0263157894736842
279,504,0.0208333333333333
279,505,0.0208333333333333
279,506,0.215311004784689
279,507,0.0196078431372549
279,509,0.147869674185464
279,510,0.315311004784689
279,511,0.0430157261794635
279,514,0.0490430622009569
279,517,0.31246297562087
279,520,0.190885400364927
279,524,0.147869674185464
279,528,0.11484593837535
279,538,0.0526315789473684
279,543,0.0454545454545455
279,545,0.0263157894736842
279,547,0.0188679245283019
279,548,0.143015726179463
279,549,0.0196078431372549
279,550,0.0263157894736842
279,551,0.0490430622009569
279,556,0.0208333333333333
279,557,0.120833333333333
279,562,0.0188679245283019
279,563,0.0208333333333333
279,570,0.0406070549630845
279,574,0.0618836507077653
279,575,0.0212765957446809
279,577,0.0217391304347826
279,578,0.105972797994587
279,579,0.108472682002094
279,581,0.100250626566416
279,583,0.0208333333333333
279,584,0.0212765957446809
279,586,0.0208333333333333
279,588,0.138528138528139
279,589,0.0882261025821321
279,596,0.0196078431372549
279,597,0.256552122907692
279,599,0.166737598713766
279,600,0.0618836507077653
279,601,0.0188679245283019
279,606,0.122737285090811
279,608,0.0454545454545455
279,613,0.0428636570907433
279,614,0.0232558139534884
279,619,0.0440891472868217
279,621,0.0908173946729638
279,624,0.0675615807194755
279,625,0.0196078431372549
279,626,0.209753324893229
279,628,0.0373864430468204
279,629,0.0212765957446809
279,630,0.0196078431372549
279,632,0.140949781492657
279,640,0.0618836507077653
279,641,0.0212765957446809
279,643,0.0675615807194755
279,644,0.0208333333333333
279,650,0.0976265233356394
279,663,0.0638628689165729
279,665,0.0440891472868217
279,666,0.0188679245283019
279,670,0.0381263616557734
279,673,0.0459236326109391
279,676,0.0406070549630845
279,687,0.0217391304347826
279,689,0.1
279,691,0.0428636570907433
279,694,0.215311004784689
279,695,0.167173471003185
279,698,0.0208333333333333
279,699,0.0232558139534884
279,700,0.238566818738177
28,100,0.0744827586206896
28,104,0.0374125874125874
28,110,0.0767045454545455
28,116,0.0497685185185185
28,128,0.02
28,130,0.04
28,132,0.0196078431372549
28,135,0.0767045454545455
28,137,0.02
28,140,0.0196078431372549
28,143,0.0396078431372549
28,144,0.0196078431372549
28,145,0.0412457912457912
28,151,0.0374125874125874
28,155,0.0596078431372549
28,161,0.04
28,163,0.0396078431372549
28,165,0.0196078431372549
28,168,0.0767045454545455
28,169,0.0185185185185185
28,171,0.036038961038961
28,172,0.0412457912457912
28,173,0.215909090909091
28,174,0.0412457912457912
28,177,0.0552697302697303
28,182,0.04
28,184,0.04
28,185,0.0767045454545455
28,187,0.111895346033277
28,188,0.25
28,189,0.0196078431372549
28,191,0.0178571428571429
28,192,0.1363123885918
28,194,0.0412457912457912
28,199,0.0412457912457912
28,201,0.0412457912457912
28,204,0.04
28,207,0.0412457912457912
28,208,0.0552697302697303
28,209,0.0608536343830461
28,211,0.02
28,214,0.0412457912457912
28,220,0.0596078431372549
28,227,0.0612457912457912
28,231,0.396178821178821
28,238,0.0737882487882488
28,240,0.06
28,242,0.0344827586206897
28,244,0.0412457912457912
28,245,0.0192307692307692
28,246,0.0185185185185185
28,249,0.12975248889042
28,250,0.0552697302697303
28,252,0.036038961038961
28,254,0.0185185185185185
28,255,0.0744827586206896
28,259,0.0374125874125874
28,262,0.0744827586206896
28,267,0.036038961038961
28,274,0.0192307692307692
28,279,0.0412457912457912
28,280,0.0412457912457912
28,282,0.0412457912457912
28,285,0.0178571428571429
28,288,0.0705217196596507
28,289,0.25
28,29,0.117950336700337
28,291,0.0767045454545455
28,292,0.134090601757945
28,299,0.0178571428571429
28,30,0.0412457912457912
28,303,0.12975248889042
28,307,0.0374649859943978
28,308,0.117950336700337
28,313,0.0552697302697303
28,315,0.0552697302697303
28,316,0.0508578431372549
28,317,0.036038961038961
28,319,0.0596078431372549
28,320,0.0412457912457912
28,324,0.0374125874125874
28,326,0.0552697302697303
28,327,0.04
28,328,0.0596078431372549
28,329,0.0344827586206897
28,332,0.04
28,335,0.0412457912457912
28,339,0.0752697302697303
28,340,0.0192307692307692
28,341,0.0178571428571429
28,343,0.0552697302697303
28,346,0.0552697302697303
28,35,0.0596078431372549
28,353,0.0227272727272727
28,354,0.0412457912457912
28,355,0.0412457912457912
28,356,0.0552697302697303
28,357,0.0412457912457912
28,361,0.04
28,373,0.0604765604765605
28,375,0.0767045454545455
